coin,short_venue,long_venue,iv_short,iv_long,overlap_days,apr_90d,apr_30d,apr_14d,pos_day_frac,persist_3bps,persist_10bps,persist_25bps,cond1_pos,cond7_pos,n_episodes,med_ep_days,max_ep_days,med_ep_slope_apr_day,trend_apr_pts_day,trend7_apr_pts_day,max_dd_notional,daily_std,live_gross_apr,cost_roundtrip,net_apr_14d_hold,net_apr_30d_hold,net_apr_ep_hold,flag
0G,binance,aster,4.0,1.0,89.875,0.2832,0.181621,0.243376,0.736264,0.527473,0.241758,0.087912,0.850746,0.776119,10,3,32,0.00553,-0.002378,-0.003663,0.002689,0.001363,0.592154,0.0018,0.236271,0.2613,0.0642,GEN
0G,bitget,aster,4.0,1.0,89.875,0.310221,0.20179,0.273675,0.769231,0.549451,0.263736,0.087912,0.885714,0.785714,8,4,32,0.008651,-0.002239,-0.003649,0.002692,0.001459,1.283077,0.002,0.258078,0.285887,0.127721,GEN
0G,bybit,aster,4.0,1.0,89.875,0.283236,0.190474,0.254973,0.769231,0.527473,0.241758,0.087912,0.885714,0.785714,8,4,32,0.007178,-0.001916,-0.003281,0.002692,0.001359,1.270638,0.0019,0.233701,0.26012,0.109861,GEN
0G,okx,aster,4.0,1.0,89.916667,0.29683,0.179407,0.231839,0.78022,0.527473,0.252747,0.087912,0.901408,0.788732,7,4,32,-0.008637,-0.002714,-0.003863,0.002572,0.001334,4.039878,0.0018,0.249901,0.27493,0.13258,GEN
0G,bitget,binance,4.0,4.0,89.875,0.027021,0.020169,0.0303,0.725275,0.043956,0.0,0.0,0.80303,0.742424,13,3,18,0.004362,0.000139,1.4e-05,0.000206,0.000142,0.690923,0.0022,-0.030336,0.000255,-0.240645,GEN
0G,bybit,binance,4.0,4.0,89.875,3.7e-05,0.008853,0.011597,0.516484,0.010989,0.0,0.0,0.638298,0.510638,17,2,11,-0.002398,0.000462,0.000382,0.002507,0.000128,0.678484,0.0021,-0.054713,-0.025513,-0.383213,GEN
0G,okx,binance,4.0,4.0,89.875,0.013657,-0.002214,-0.011537,0.714286,0.0,0.0,0.0,0.784615,0.676923,14,5,10,-0.000597,-0.000329,-0.000182,0.000615,9e-05,3.447724,0.002,-0.038486,-0.010677,-0.132343,GEN
0G,bitget,bybit,4.0,4.0,89.875,0.026985,0.011315,0.018703,0.527473,0.087912,0.0,0.0,0.6875,0.479167,15,2,8,0.008873,-0.000323,-0.000368,0.000402,0.000157,0.012439,0.0023,-0.03298,-0.000999,-0.392765,GEN
0G,okx,bitget,4.0,4.0,89.875,-0.013365,-0.022382,-0.041836,0.230769,0.0,0.0,0.0,0.619048,0.142857,8,2,7,0.001326,-0.000468,-0.000196,0.00377,0.000177,2.756801,0.0022,-0.070722,-0.040131,-0.414865,GEN
0G,okx,bybit,4.0,4.0,89.875,0.01362,-0.011067,-0.023134,0.472527,0.032967,0.0,0.0,0.627907,0.465116,16,2,9,0.008526,-0.000791,-0.000564,0.001066,0.000162,2.76924,0.0021,-0.04113,-0.01193,-0.36963,GEN
AAOI,aster,binance,8.0,8.0,82.708333,-0.004063,-0.008376,-0.012831,0.238095,0.0,0.0,0.0,0.3,0.3,14,1,4,0.00323,-1.2e-05,4.7e-05,0.000921,5e-05,0.0,0.0018,-0.050992,-0.025963,,E2
AAOI,aster,bitget,8.0,8.0,82.708333,0.001032,-0.010608,-0.017241,0.321429,0.0,0.0,0.0,0.481481,0.444444,14,1,5,0.00337,-0.000396,-0.000361,0.001077,6.1e-05,0.0,0.002,-0.051111,-0.023301,,E2
AAOI,aster,bybit,8.0,8.0,82.708333,0.001938,0.001194,0.002738,0.380952,0.0,0.0,0.0,0.40625,0.21875,19,1,3,0.004947,8e-05,0.000131,0.000445,6e-05,0.0,0.0019,-0.047597,-0.021178,,E2
AAOI,binance,bitget,8.0,8.0,85.041667,0.009583,-0.002232,-0.00441,0.476744,0.023256,0.0,0.0,0.585366,0.487805,17,2,8,0.003423,-0.000657,-0.000842,0.000578,9.3e-05,0.0,0.0022,-0.047774,-0.017184,-0.391917,E2
AAOI,binance,bybit,8.0,8.0,84.041667,0.00729,0.00957,0.015569,0.552941,0.0,0.0,0.0,0.574468,0.425532,20,2,8,0.004704,-1e-06,-0.000147,0.00044,6.4e-05,0.0,0.0021,-0.04746,-0.01826,-0.37596,E2
AAOI,bitget,bybit,8.0,8.0,84.041667,-0.000824,0.011802,0.019978,0.282353,0.0,0.0,0.0,0.333333,0.333333,16,1,3,0.014203,0.000576,0.000622,0.001607,8.6e-05,0.0,0.0023,-0.060788,-0.028807,,E2
AAPL,aster,binance,8.0,8.0,89.708333,-0.002472,-0.003364,-0.006544,0.076923,0.0,0.0,0.0,0.285714,0.0,5,1,2,0.0,-1.6e-05,-2.3e-05,0.000608,2.3e-05,0.0,0.0018,-0.049401,-0.024372,,E2
AAPL,aster,bitget,8.0,8.0,89.708333,-0.003156,-0.007389,-0.007329,0.010989,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,-0.000119,-0.000126,0.000821,2e-05,0.0,0.002,-0.055299,-0.02749,,E2
AAPL,aster,bybit,8.0,8.0,89.708333,-0.000589,-0.004089,-0.00339,0.076923,0.0,0.0,0.0,0.857143,0.0,1,7,7,0.006565,-2.4e-05,-2.7e-05,0.000382,2.3e-05,0.0,0.0019,-0.050125,-0.023706,-0.099661,E2
AAPL,binance,bitget,8.0,8.0,89.708333,-0.000684,-0.004025,-0.000785,0.186813,0.0,0.0,0.0,0.294118,0.294118,12,1,4,0.004007,-0.000103,-0.000103,0.000462,2e-05,0.0,0.0022,-0.058041,-0.027451,,E2
AAPL,binance,bybit,8.0,8.0,89.708333,0.001883,-0.000726,0.003154,0.351648,0.0,0.0,0.0,0.625,0.34375,12,2,8,0.000201,-8e-06,-3e-06,0.000279,2.8e-05,0.0,0.0021,-0.052867,-0.023667,-0.381367,E2
AAPL,bitget,bybit,8.0,8.0,89.708333,0.002567,0.0033,0.003939,0.252747,0.0,0.0,0.0,0.695652,0.347826,7,3,8,0.000768,9.5e-05,9.9e-05,0.00013,2.7e-05,0.0,0.0023,-0.057397,-0.025416,-0.277266,E2
AAVE,binance,aster,8.0,8.0,89.708333,-0.009886,-0.007402,-0.002004,0.010989,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.000122,0.000107,0.00243,2e-05,0.011081,0.0018,-0.056814,-0.031786,,GEN
AAVE,bitget,aster,8.0,8.0,89.708333,-0.007696,-0.005053,-0.001598,0.054945,0.0,0.0,0.0,0.2,0.0,4,1,2,0.0,0.000122,0.000112,0.001895,2.1e-05,0.005617,0.002,-0.059839,-0.032029,,GEN
AAVE,bybit,aster,8.0,8.0,89.708333,-0.010634,-0.008679,-0.004302,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.1e-05,5.2e-05,0.002616,1.7e-05,0.015374,0.0019,-0.06017,-0.033751,,GEN
AAVE,aster,dydx,8.0,1.0,41.583333,0.012631,0.01254,0.012013,0.976744,0.0,0.0,0.0,0.97619,0.833333,1,42,42,-3.2e-05,1e-05,0.000102,9e-06,8e-06,0.020663,0.0018,-0.034297,-0.009269,-0.003012,GEN
AAVE,hl,aster,1.0,8.0,89.708333,0.090593,0.122542,0.225064,0.923077,0.076923,0.032967,0.010989,0.916667,0.869048,7,5,48,0.00164,0.000955,0.001074,0.000583,0.000362,0.088837,0.0017,0.046272,0.06991,-0.033507,GEN
AAVE,binance,bitget,8.0,8.0,89.708333,-0.00219,-0.002349,-0.000407,0.318681,0.0,0.0,0.0,0.241379,0.137931,22,1,3,-0.004835,0.0,-5e-06,0.000583,2e-05,0.005464,0.0022,-0.059547,-0.028957,,GEN
AAVE,bybit,binance,8.0,8.0,89.708333,-0.000749,-0.001278,-0.002298,0.395604,0.0,0.0,0.0,0.583333,0.361111,15,1,10,0.000422,-5.1e-05,-5.4e-05,0.000418,1.5e-05,0.004292,0.0021,-0.055499,-0.026299,,GEN
AAVE,binance,dydx,8.0,1.0,41.583333,0.004787,0.005138,0.010009,0.72093,0.0,0.0,0.0,0.806452,0.516129,6,4,17,0.0008,0.000175,0.000178,6.1e-05,1.7e-05,0.031744,0.002,-0.047356,-0.019546,-0.177713,GEN
AAVE,hl,binance,1.0,8.0,89.708333,0.100479,0.129943,0.227069,0.923077,0.153846,0.032967,0.010989,0.916667,0.869048,7,5,48,0.001724,0.000833,0.000967,0.000529,0.000356,0.077756,0.0019,0.050943,0.077362,-0.038221,GEN
AAVE,bybit,bitget,8.0,8.0,89.708333,-0.002938,-0.003627,-0.002705,0.340659,0.0,0.0,0.0,0.258065,0.16129,23,1,4,0.000719,-5.1e-05,-5.9e-05,0.000771,1.9e-05,0.009756,0.0023,-0.062903,-0.030922,,GEN
AAVE,bitget,dydx,8.0,1.0,41.583333,0.007428,0.007487,0.010416,0.813953,0.0,0.0,0.0,0.828571,0.714286,6,5,15,-0.000983,0.000127,0.000195,3.5e-05,1.7e-05,0.02628,0.0022,-0.049929,-0.019339,-0.153172,GEN
AAVE,hl,bitget,1.0,8.0,89.708333,0.098289,0.127595,0.226662,0.923077,0.164835,0.032967,0.010989,0.916667,0.869048,7,5,48,0.001145,0.000833,0.000962,0.00057,0.000358,0.08322,0.0021,0.043539,0.072739,-0.055011,GEN
AAVE,bybit,dydx,8.0,1.0,41.583333,0.003541,0.00386,0.007711,0.651163,0.0,0.0,0.0,0.678571,0.607143,9,2,11,0.001226,0.000131,0.000151,3.5e-05,1.6e-05,0.036036,0.0021,-0.051209,-0.022009,-0.379709,GEN
AAVE,hl,bybit,1.0,8.0,89.708333,0.101227,0.131221,0.229367,0.923077,0.186813,0.032967,0.010989,0.916667,0.869048,7,5,48,0.001201,0.000883,0.001022,0.00053,0.000356,0.073464,0.002,0.049084,0.076894,-0.044773,GEN
AAVE,hl,dydx,1.0,1.0,41.666667,0.11445,0.135386,0.237729,0.883721,0.162791,0.069767,0.023256,0.868421,0.736842,5,5,21,0.004498,0.004502,0.005274,0.000552,0.000518,0.1095,0.0019,0.064914,0.091333,-0.02425,GEN
ACE,aster,binance,1.0,4.0,43.041667,-3.024075,-3.710393,-2.256714,0.090909,0.0,0.0,0.0,0.25,0.0,3,1,2,0.0,-0.026735,-0.054903,0.358367,0.011081,0.873241,0.0018,-3.071004,-3.045975,,E1
ACE,aster,bitget,1.0,4.0,43.041667,-3.071576,-3.756732,-2.327415,0.045455,0.0,0.0,0.0,0.0,0.0,2,1,1,0.0,-0.028075,-0.056448,0.363762,0.011118,0.343392,0.002,-3.123718,-3.095909,,E1
ACE,aster,bybit,1.0,4.0,43.041667,-3.036189,-3.707284,-2.316564,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.028723,-0.057069,0.359622,0.010566,0.219854,0.0019,-3.085725,-3.059306,,E1
ACE,bitget,binance,4.0,4.0,89.875,0.028826,0.046338,0.070701,0.43956,0.120879,0.0,0.0,0.775,0.525,9,3,13,0.002834,0.000765,0.00069,0.00096,0.000182,0.529849,0.0022,-0.028531,0.002059,-0.238841,GEN
ACE,bybit,binance,4.0,4.0,89.875,0.007167,-0.003109,0.05985,0.450549,0.142857,0.010989,0.0,0.780488,0.585366,9,3,10,-0.005636,0.000296,0.000149,0.007377,0.000656,0.653387,0.0021,-0.047583,-0.018383,-0.248333,GEN
ACE,bybit,bitget,4.0,4.0,89.875,-0.021659,-0.049447,-0.010851,0.307692,0.054945,0.010989,0.0,0.607143,0.571429,11,2,7,-0.002466,-0.000469,-0.000541,0.008501,0.000645,0.123538,0.0023,-0.081623,-0.049642,-0.441409,GEN
ADA,aster,binance,8.0,8.0,89.708333,0.004267,0.003767,0.006365,0.593407,0.0,0.0,0.0,0.759259,0.388889,13,4,8,0.001354,-1.6e-05,-3.3e-05,5.7e-05,2.1e-05,0.085552,0.0018,-0.042662,-0.017633,-0.159983,GEN
ADA,aster,bitget,8.0,8.0,89.708333,0.003324,0.005111,0.003617,0.549451,0.0,0.0,0.0,0.64,0.48,18,2,6,0.001547,4e-06,-4e-06,0.000174,2.4e-05,0.036135,0.002,-0.048819,-0.021009,-0.361676,GEN
ADA,aster,bybit,8.0,8.0,89.708333,0.002064,0.004538,0.00615,0.549451,0.0,0.0,0.0,0.66,0.42,17,3,7,0.000836,4.3e-05,1.2e-05,0.000238,2.3e-05,0.174236,0.0019,-0.047472,-0.021053,-0.229103,GEN
ADA,aster,dydx,8.0,1.0,41.583333,0.009209,0.010612,0.013153,0.906977,0.0,0.0,0.0,0.948718,0.820513,2,38,38,6.4e-05,0.000274,0.000315,0.000107,2e-05,0.1095,0.0018,-0.03772,-0.012691,-0.008081,GEN
ADA,aster,hl,8.0,1.0,89.708333,0.045358,-0.011461,-0.053188,0.549451,0.263736,0.010989,0.0,0.72,0.46,14,3,14,0.002317,-0.002285,-0.002446,0.003223,0.000388,0.0,0.0017,0.001036,0.024674,-0.161476,GEN
ADA,aster,okx,8.0,8.0,89.708333,0.001568,0.003097,0.002492,0.549451,0.0,0.0,0.0,0.7,0.38,15,3,6,0.00084,3e-05,2e-05,0.000259,2.4e-05,0.0,0.0018,-0.045361,-0.020332,-0.217432,GEN
ADA,bitget,binance,8.0,8.0,89.708333,0.000943,-0.001344,0.002747,0.494505,0.0,0.0,0.0,0.577778,0.444444,19,1,9,9.4e-05,-2e-05,-2.9e-05,0.000292,2.4e-05,0.049417,0.0022,-0.056414,-0.025824,,GEN
ADA,binance,bybit,8.0,8.0,89.708333,-0.002203,0.000771,-0.000214,0.32967,0.0,0.0,0.0,0.5,0.333333,15,2,5,-0.001256,6e-05,4.5e-05,0.000719,2e-05,0.088684,0.0021,-0.056953,-0.027753,-0.385453,GEN
ADA,binance,dydx,8.0,1.0,41.583333,0.00507,0.006845,0.006788,0.744186,0.0,0.0,0.0,0.8125,0.71875,6,2,18,-0.000571,0.000163,0.000226,0.000199,2.4e-05,0.023948,0.002,-0.047072,-0.019263,-0.35993,GEN
ADA,hl,binance,1.0,8.0,89.708333,-0.041091,0.015228,0.059553,0.472527,0.032967,0.010989,0.0,0.72093,0.465116,12,3,8,0.002181,0.002269,0.002413,0.012452,0.000384,0.085552,0.0019,-0.090626,-0.064207,-0.272257,GEN
ADA,okx,binance,8.0,8.0,89.708333,0.002699,0.000671,0.003873,0.549451,0.0,0.0,0.0,0.7,0.5,15,2,10,-0.000122,-4.6e-05,-5.3e-05,0.00013,1.8e-05,0.085552,0.002,-0.049444,-0.021634,-0.362301,GEN
ADA,bitget,bybit,8.0,8.0,89.708333,-0.00126,-0.000573,0.002533,0.450549,0.0,0.0,0.0,0.536585,0.390244,19,2,6,0.000822,4e-05,1.6e-05,0.000529,2.3e-05,0.138101,0.0023,-0.061224,-0.029243,-0.42101,GEN
ADA,bitget,dydx,8.0,1.0,41.583333,0.00476,0.005501,0.009536,0.674419,0.0,0.0,0.0,0.655172,0.551724,10,1,12,-0.000494,0.000197,0.000195,0.0001,2.4e-05,0.073365,0.0022,-0.052598,-0.022007,,GEN
ADA,hl,bitget,1.0,8.0,89.708333,-0.042033,0.016572,0.056806,0.450549,0.043956,0.010989,0.0,0.658537,0.439024,14,3,8,-0.004619,0.002289,0.002442,0.012608,0.000386,0.036135,0.0021,-0.096783,-0.067583,-0.297533,GEN
ADA,okx,bitget,8.0,8.0,89.708333,0.001756,0.002015,0.001126,0.516484,0.0,0.0,0.0,0.489362,0.510638,24,2,6,-0.00083,-2.6e-05,-2.4e-05,0.000183,2.3e-05,0.036135,0.0022,-0.055601,-0.02501,-0.399744,GEN
ADA,dydx,bybit,1.0,8.0,41.583333,-0.00487,-0.006074,-0.007003,0.255814,0.0,0.0,0.0,0.636364,0.0,4,2,5,4.8e-05,-0.00017,-0.000225,0.000648,2.2e-05,0.064736,0.0021,-0.05962,-0.03042,-0.38812,GEN
ADA,hl,bybit,1.0,8.0,89.708333,-0.043293,0.015999,0.059338,0.461538,0.032967,0.010989,0.0,0.690476,0.452381,13,3,8,0.002902,0.002329,0.002458,0.012982,0.000388,0.174236,0.002,-0.095436,-0.067627,-0.286627,GEN
ADA,okx,bybit,8.0,8.0,89.708333,0.000496,0.001442,0.003658,0.472527,0.0,0.0,0.0,0.604651,0.511628,17,2,5,0.000208,1.4e-05,-8e-06,0.000162,2.2e-05,0.174236,0.0021,-0.054254,-0.025054,-0.382754,GEN
ADA,hl,dydx,1.0,1.0,41.666667,0.005488,0.022377,0.066993,0.511628,0.116279,0.023256,0.0,0.681818,0.5,7,3,6,0.008209,0.002527,0.002553,0.002299,0.000329,0.1095,0.0019,-0.044048,-0.017629,-0.225679,GEN
ADA,okx,dydx,8.0,1.0,41.583333,0.005733,0.007516,0.010661,0.790698,0.0,0.0,0.0,0.882353,0.705882,4,13,18,-0.000568,0.000302,0.000311,0.000188,2.6e-05,0.1095,0.002,-0.04641,-0.0186,-0.050421,GEN
ADA,hl,okx,1.0,8.0,89.916667,-0.043435,0.014557,0.05568,0.461538,0.032967,0.010989,0.0,0.714286,0.428571,12,3,8,0.003268,0.002299,0.002425,0.012964,0.000389,0.0,0.0019,-0.09297,-0.066551,-0.274601,GEN
AEON,aster,bitget,1.0,4.0,35.875,0.271756,0.351851,0.031779,0.756757,0.72973,0.432432,0.081081,0.857143,0.75,4,2,24,-0.023079,-0.009885,0.00226,0.006879,0.001553,0.0,0.002,0.219614,0.247423,-0.093244,E1
AEON,aster,bybit,1.0,4.0,19.041667,0.128631,0.122467,0.034015,0.6,0.6,0.25,0.0,0.75,0.416667,3,2,8,0.013637,-0.034417,-0.029896,0.003665,0.000903,0.0,0.0019,0.079095,0.105514,-0.218119,E1
AEON,aster,okx,1.0,4.0,35.875,0.330683,0.398312,0.042458,0.756757,0.756757,0.459459,0.108108,0.857143,0.75,4,2,24,-0.029296,-0.013491,-0.003817,0.007835,0.001702,0.05475,0.0018,0.283755,0.308783,0.002183,E1
AEON,bitget,bybit,4.0,4.0,19.041667,-0.005823,-0.005544,0.002236,0.15,0.0,0.0,0.0,0.333333,0.333333,2,2,2,0.0,0.001338,0.001137,0.000418,6.4e-05,0.0,0.0023,-0.065788,-0.033807,-0.425573,GEN
AEON,bitget,okx,4.0,4.0,35.875,0.058927,0.046461,0.010679,0.621622,0.162162,0.027027,0.0,0.826087,0.478261,4,6,12,-0.011213,-0.003606,-0.006077,0.001013,0.000343,0.05475,0.0022,0.00157,0.03216,-0.074906,GEN
AEON,bybit,okx,4.0,4.0,19.041667,0.026395,0.02513,0.008443,0.5,0.1,0.0,0.0,0.7,0.0,3,4,5,0.025241,-0.002237,-0.002369,0.000116,0.000141,0.05475,0.0021,-0.028355,0.000845,-0.16523,GEN
AERO,aster,binance,1.0,4.0,89.875,-0.025133,0.050551,0.059438,0.593407,0.021978,0.0,0.0,0.759259,0.537037,13,3,11,0.001097,0.001805,0.001782,0.012054,0.000514,0.03031,0.0018,-0.072062,-0.047033,-0.244133,E1
AERO,bitget,aster,4.0,1.0,89.875,0.038151,-0.035329,-0.047828,0.395604,0.197802,0.054945,0.010989,0.638889,0.388889,13,3,6,0.013481,-0.001736,-0.001792,0.003541,0.000549,0.046603,0.002,-0.013991,0.013818,-0.205182,GEN
AERO,bybit,aster,4.0,1.0,89.875,0.03061,-0.044353,-0.056129,0.384615,0.164835,0.043956,0.010989,0.657143,0.342857,12,2,9,0.002092,-0.001653,-0.001686,0.004432,0.000546,0.046603,0.0019,-0.018926,0.007493,-0.31614,GEN
AERO,bitget,binance,4.0,4.0,89.875,0.013018,0.015222,0.01161,0.450549,0.021978,0.0,0.0,0.707317,0.341463,12,3,8,0.000789,6.9e-05,-9e-06,0.000514,9e-05,0.076913,0.0022,-0.044339,-0.013748,-0.254648,GEN
AERO,bybit,binance,4.0,4.0,89.875,0.005477,0.006198,0.003309,0.373626,0.010989,0.0,0.0,0.647059,0.205882,12,2,9,-0.005112,0.000152,9.6e-05,0.00108,8.2e-05,0.076913,0.0021,-0.049273,-0.020073,-0.377773,GEN
AERO,bitget,bybit,4.0,4.0,89.875,0.007542,0.009025,0.008301,0.626374,0.0,0.0,0.0,0.614035,0.561404,22,3,6,-0.000412,-8.2e-05,-0.000106,0.000726,7.5e-05,0.0,0.0023,-0.052423,-0.020442,-0.272292,GEN
AMD,aster,binance,8.0,8.0,89.708333,-0.003813,-0.001102,-0.000803,0.065934,0.0,0.0,0.0,0.166667,0.0,5,1,2,0.0,0.000101,0.000103,0.000967,2.4e-05,0.0,0.0018,-0.050741,-0.025713,,E2
AMD,aster,bitget,8.0,8.0,89.708333,-0.000117,-0.002202,-0.003594,0.131868,0.0,0.0,0.0,0.5,0.333333,6,1,6,-0.003162,-6.5e-05,-6.3e-05,0.000307,1.7e-05,0.0,0.002,-0.05226,-0.024451,,E2
AMD,binance,bitget,8.0,8.0,89.708333,0.003695,-0.0011,-0.002791,0.417582,0.0,0.0,0.0,0.5,0.5,19,1,13,-0.000368,-0.000165,-0.000166,0.000139,3.2e-05,0.0,0.0022,-0.053662,-0.023071,,E2
AMZN,aster,binance,8.0,8.0,89.708333,-0.002928,-0.003819,-0.007266,0.043956,0.0,0.0,0.0,0.0,0.0,4,1,1,0.0,-2.9e-05,-3.5e-05,0.000729,1.4e-05,0.0,0.0018,-0.049857,-0.024828,,E2
AMZN,aster,bitget,8.0,8.0,89.708333,0.000198,-0.003391,-0.006981,0.186813,0.0,0.0,0.0,0.588235,0.588235,7,2,5,0.000398,-0.000108,-0.000101,0.000391,1.9e-05,0.0,0.002,-0.051945,-0.024135,-0.364802,E2
AMZN,aster,bybit,8.0,8.0,89.708333,-0.001729,-0.004505,-0.005856,0.197802,0.0,0.0,0.0,0.444444,0.444444,10,1,4,-0.002745,-0.000114,-0.000117,0.000723,3.7e-05,0.0,0.0019,-0.051265,-0.024846,,E2
AMZN,binance,bitget,8.0,8.0,89.708333,0.003126,0.000428,0.000285,0.406593,0.0,0.0,0.0,0.648649,0.702703,13,2,6,-1.3e-05,-7.9e-05,-6.6e-05,0.000119,2e-05,0.0,0.0022,-0.054231,-0.02364,-0.398374,E2
AMZN,binance,bybit,8.0,8.0,89.708333,0.001199,-0.000686,0.001409,0.450549,0.0,0.0,0.0,0.634146,0.609756,15,2,6,-0.000415,-8.5e-05,-8.2e-05,0.00053,3.8e-05,0.0,0.0021,-0.053551,-0.024351,-0.382051,E2
AMZN,bitget,bybit,8.0,8.0,89.708333,-0.001927,-0.001114,0.001124,0.197802,0.0,0.0,0.0,0.388889,0.388889,11,1,4,0.004096,-6e-06,-1.5e-05,0.000558,3.5e-05,0.0,0.0023,-0.061891,-0.02991,,E2
ANTHROPIC,aster,binance,8.0,8.0,88.708333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,-0.046929,-0.0219,,E2
ANTHROPIC,aster,bitget,8.0,8.0,88.708333,0.006821,0.006634,0.006681,1.0,0.0,0.0,0.0,0.988889,0.922222,1,90,90,-0.0,-0.0,6e-06,5e-06,2e-06,0.05475,0.002,-0.045322,-0.017512,-0.00129,E2
ANTHROPIC,aster,bybit,8.0,8.0,50.041667,0.006884,0.006768,0.006681,1.0,0.0,0.0,0.0,0.980392,0.862745,1,51,51,0.0,0.0,1.2e-05,0.0,1e-06,0.05475,0.0019,-0.042652,-0.016233,-0.006714,E2
ANTHROPIC,binance,bitget,8.0,8.0,89.708333,0.006821,0.006634,0.006681,1.0,0.0,0.0,0.0,0.989011,0.923077,1,91,91,-0.0,-0.0,6e-06,5e-06,2e-06,0.05475,0.0022,-0.050536,-0.019945,-0.002003,E2
ANTHROPIC,binance,bybit,8.0,8.0,50.041667,0.006884,0.006768,0.006681,1.0,0.0,0.0,0.0,0.980392,0.862745,1,51,51,0.0,0.0,1.2e-05,0.0,1e-06,0.05475,0.0021,-0.047866,-0.018666,-0.008146,E2
ANTHROPIC,bitget,bybit,8.0,8.0,50.041667,8e-05,0.000134,0.0,0.019608,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,3e-06,4e-06,0.0,2e-06,0.0,0.0023,-0.059884,-0.027903,,E2
APT,aster,binance,8.0,8.0,89.708333,0.01326,0.009254,0.009445,0.912088,0.0,0.0,0.0,0.915663,0.819277,7,13,28,0.000492,-0.000132,-0.000143,0.0,2.6e-05,0.092221,0.0018,-0.033668,-0.00864,-0.037278,GEN
APT,aster,bitget,8.0,8.0,89.708333,0.007474,0.003875,0.002848,0.659341,0.0,0.0,0.0,0.783333,0.533333,13,3,13,-0.000708,-0.000133,-0.000136,2.5e-05,2.5e-05,0.130305,0.002,-0.044668,-0.016859,-0.235859,GEN
APT,aster,bybit,8.0,8.0,89.708333,0.00949,0.005649,0.006293,0.868132,0.0,0.0,0.0,0.911392,0.797468,7,7,40,-8.3e-05,-0.000139,-0.000143,2.4e-05,2.2e-05,0.048563,0.0019,-0.040046,-0.013627,-0.089581,GEN
APT,aster,dydx,8.0,1.0,41.583333,0.011342,0.010805,0.009822,0.953488,0.0,0.0,0.0,0.926829,0.780488,3,10,24,0.000127,-7e-05,-2.3e-05,4.3e-05,1.2e-05,0.1095,0.0018,-0.035587,-0.010558,-0.054358,GEN
APT,aster,hl,8.0,1.0,89.708333,0.022912,0.01676,0.002873,0.472527,0.21978,0.0,0.0,0.651163,0.302326,15,2,9,-0.010753,-0.000397,-0.000551,0.002985,0.000283,0.001057,0.0017,-0.021409,0.002229,-0.287338,GEN
APT,binance,bitget,8.0,8.0,89.708333,-0.005786,-0.005379,-0.006597,0.153846,0.0,0.0,0.0,0.214286,0.071429,11,1,3,-0.001456,-0.0,7e-06,0.001422,2.4e-05,0.038084,0.0022,-0.063143,-0.032552,,GEN
APT,bybit,binance,8.0,8.0,89.708333,0.00377,0.003605,0.003152,0.692308,0.0,0.0,0.0,0.777778,0.507937,14,4,12,0.000718,7e-06,0.0,8.2e-05,2.2e-05,0.043658,0.0021,-0.05098,-0.02178,-0.187855,GEN
APT,binance,dydx,8.0,1.0,41.583333,0.000976,0.001551,0.000377,0.511628,0.0,0.0,0.0,0.681818,0.227273,7,3,8,0.00025,-0.000122,-8.8e-05,0.000138,2.5e-05,0.017279,0.002,-0.051167,-0.023357,-0.242357,GEN
APT,hl,binance,1.0,8.0,89.708333,-0.009652,-0.007506,0.006572,0.549451,0.0,0.0,0.0,0.72,0.52,14,4,8,0.005689,0.000265,0.000408,0.003709,0.000272,0.091164,0.0019,-0.059188,-0.032769,-0.183027,GEN
APT,bybit,bitget,8.0,8.0,89.708333,-0.002016,-0.001774,-0.003446,0.32967,0.0,0.0,0.0,0.5,0.166667,15,2,4,0.000164,6e-06,7e-06,0.000514,2.2e-05,0.081742,0.0023,-0.06198,-0.029999,-0.421766,GEN
APT,dydx,bitget,1.0,8.0,41.583333,-0.006205,-0.00693,-0.006974,0.162791,0.0,0.0,0.0,0.142857,0.285714,6,1,2,0.0,-2.5e-05,-5.6e-05,0.000707,2.3e-05,0.020805,0.0022,-0.063562,-0.032971,,GEN
APT,hl,bitget,1.0,8.0,89.708333,-0.015438,-0.012885,-2.5e-05,0.56044,0.0,0.0,0.0,0.72549,0.529412,14,4,8,0.004105,0.000265,0.000415,0.004621,0.000276,0.129248,0.0021,-0.070188,-0.040988,-0.207063,GEN
APT,bybit,dydx,8.0,1.0,41.583333,0.005206,0.005156,0.003529,0.767442,0.0,0.0,0.0,0.727273,0.69697,9,3,9,-0.000386,-4.1e-05,2e-05,5.6e-05,1.7e-05,0.060937,0.0021,-0.049544,-0.020344,-0.250294,GEN
APT,hl,bybit,1.0,8.0,89.708333,-0.013422,-0.011111,0.00342,0.538462,0.010989,0.0,0.0,0.693878,0.489796,15,2,8,0.000933,0.000258,0.000408,0.004188,0.000279,0.047506,0.002,-0.065565,-0.037755,-0.378422,GEN
